"","RAV324","RAV625","RAV468","RAV153","RAV438","RAV683","RAV220","RAV833","RAV190","RAV868","RAV257","RAV517","RAV119","RAV2344","RAV312"
"TCGA.3M.AB46",0.959998094404653,0.260754261571802,0.625670645190013,-0.478569499359909,-0.391478117623176,-0.484677774131323,-0.974573902182325,0.609141593622084,0.892924801631261,0.768042811793484,-0.0914882361518672,0.0430193236584229,-0.760766413485469,-0.47433012661039,1.04148963122956
"TCGA.3M.AB47",-0.497043419451941,-0.422001718352941,0.261009961571849,-0.24217324155463,0.269724329853023,0.227406242094542,0.917394353245379,-0.492487594067669,-0.646712066135017,-0.410677156261053,-0.537457470954678,0.536654267405944,-0.798588288173777,0.418944717665234,0.377398964168039
"TCGA.B7.5816",0.186097833193203,1.31255635586974,-0.462909722491215,0.304308864845993,-0.120009666494534,-0.853972181493259,0.191651436198394,-0.695039304191037,0.137356143324764,-0.164018033549958,1.01670392607573,-1.76542577831046,1.09054170466792,-0.379158196772722,-0.581048454093205
"TCGA.B7.5818",0.676991618102607,2.69094984532809,0.36838093859305,-0.93967645655422,0.726480207997143,-0.827345518600115,-1.05391750730406,0.230401113220317,1.72298017419398,0.251802064395812,1.8240873810132,-1.85739593314246,0.767956078989947,-1.51064222654604,-0.295640224988418
"TCGA.B7.A5TI",0.210118940289782,0.451323042190786,-0.662641886331663,0.581772177781109,-0.565301034547829,-0.824838236088065,0.0696677689873573,0.165984389226986,-0.233162105548107,0.289814107679561,0.560171019658219,-0.178797338811246,0.554950975181812,-0.398898578399309,-0.43235489350011
"TCGA.B7.A5TJ",1.32228472749993,0.958458408391864,-0.602744929463711,0.564628329528537,-0.617043999309092,-0.891647581915203,-0.634005218836599,0.551328685960675,0.625253633094062,0.698080309190685,0.880010379252754,0.525332832377629,0.99560227291689,-0.787771785838573,-0.928202933005105
"TCGA.B7.A5TK",-0.269622400667068,0.42643579180574,0.471120698841072,-0.376644226871443,-0.135859479627687,-0.323242662063875,0.566617586048644,-0.762576629712246,-0.318989985320331,-0.346467921964995,0.295183665364654,-1.59090660023736,-0.6606413926212,-0.17715424698518,1.11666890459517
"TCGA.B7.A5TN",0.512581359624016,0.476236864111754,-1.10557076389877,1.11877211126818,-0.602705460004233,-1.31388486667086,0.144910234865278,-0.0930223292955349,-0.281829355111303,0.350411473563177,0.614837542492368,-0.152364541704814,1.10330839306675,-0.169917663258692,-1.08291642607602
"TCGA.BR.4187",-1.29362340313916,-1.0327142501757,0.762997219038266,-0.649396151565751,0.4027885770892,0.797028763410953,1.85530670413039,-1.41996419065264,-1.43587789002775,-1.31987884194018,-1.18229205055194,0.647934242022683,-1.38164375172817,1.4057444147552,0.910344209868987
"TCGA.BR.4191",-0.692609168618149,-1.57404191635873,0.692202194062337,-1.02040076658629,0.252311803443111,1.04497216789376,0.434219346617749,0.246807690419505,-0.148421735400809,-0.254036872365979,-1.17226569681729,-0.0655366122494633,-1.36501027732074,0.477675563990955,1.17389032329216
"TCGA.BR.4201",-0.684158258129591,-1.2019374565506,0.819437888328209,-0.606644890667512,-0.0589592908349941,0.598508489947655,0.55243890974005,-0.581502363530036,-0.599258894153579,-0.30270360421962,-1.47572282900584,-0.163897975243325,-1.66343549779787,0.637436159712732,1.6921061127235
"TCGA.BR.4253",0.414921127106,-0.168271220130679,1.58528745051354,-1.52968018410211,-0.45257909555,0.852638925821904,-0.460191653754637,0.617850218851337,1.03866040931324,0.68758434610438,-0.878391119113619,-2.38520246572992,-2.42900023635565,-1.28579719514435,3.28175903513788
"TCGA.BR.4255",-0.872912956169087,-0.608958083779927,-1.14434120554192,1.24375958799872,-0.893139342890909,-0.85572402192791,1.35859463719044,-0.749985291502157,-1.80948917832741,-0.315454862907697,0.497739159139965,0.0720219579920549,0.2947998118901,0.757670824641491,-0.476996612161342
"TCGA.BR.4256",-0.922313005829885,-0.463525378800711,-0.670992747686126,0.935969209809042,-0.798895772039853,-0.577219789721432,1.34392286311306,-1.21308944056507,-1.59015176119508,-0.384071851221124,0.166249310406479,-1.31499727814862,-0.162309500812663,0.296876503883105,0.519413338021264
"TCGA.BR.4257",0.83337371162679,0.81435229928931,0.704216689152362,-0.511930379669444,-0.774331704090315,-0.126461094110968,-0.586834905368308,-0.106225045326029,0.698052813806694,0.598857680625476,0.570161188653301,-1.47269926979389,-0.932679179305637,-1.10481085329991,1.46289455042506
"TCGA.BR.4267",0.572707914113263,-0.117623662121442,-0.202404838667725,0.361645271167487,-1.14479617250113,-0.219219904219517,-0.522695811996648,0.737974125708691,0.207425053797705,1.12036181165887,0.280174761202305,-0.697043109170261,-0.374445362823043,-0.620198927333224,0.656260942436609
"TCGA.BR.4279",-1.08708594300328,-1.48888946918545,1.70418465168551,-1.5156775199942,-0.0525973420635905,1.10318099587001,1.55201644597419,-0.670169344393118,-0.896856363023378,-0.932833045668119,-1.41952990780614,0.314296499197092,-2.9802181254003,1.30781721997601,2.60705565189142
"TCGA.BR.4280",1.45390875539499,0.844893323434657,0.13612199964165,-0.10327640237544,-1.2392879764953,-0.437128323422825,-1.08493857012645,0.991961134363216,1.16619235252192,1.43748258183061,0.660470374840382,-0.88454016043828,-0.490402899532589,-1.43923803335112,0.968268071945591
"TCGA.BR.4292",1.20616890222363,0.290834343885158,-0.971355669590627,1.02375980223978,-1.76871965923003,-1.28588955022871,-0.588571297841328,1.37474733739836,0.568648486022925,1.69416589969806,1.05881821877828,-1.18837085886585,0.385205655249841,-1.18367803386601,0.251713851109554
