"","RAV220","RAV99","RAV1303","RAV504","RAV468","RAV868","RAV324","RAV683","RAV27","RAV119","RAV438","RAV503","RAV833","RAV2515","RAV312"
"TCGA.2E.A9G8",-0.585154545159086,-0.658107253301218,0.549497929519185,0.360572719801456,-0.160140851454939,0.729150555316257,0.509898689975458,-0.444766634585664,-0.41408859232529,0.191226251038506,-0.225268881599316,0.396252323751783,1.11080200963261,-0.469464557709424,0.242862018198634
"TCGA.4E.A92E",0.0159652103709715,1.48623103156839,-1.46300836870241,-1.10338966835071,1.06385084331793,-0.12642524945122,-0.855102213249307,1.78168673541563,1.08691249057998,-1.42676045090642,0.0085883879714815,-1.7465378039213,-0.238272481648002,1.35273128970145,1.30819747019674
"TCGA.5B.A90C",-0.974332513327289,0.969038901475181,-1.02416185640233,-1.2591813438696,0.312649222339287,0.82616692284504,0.375651157838434,0.398430128255167,0.789809047424723,-0.746738799345856,-1.38001474661171,-0.146600073232145,0.0321661622296747,1.49417863102715,1.18093591865996
"TCGA.5S.A9Q8",-0.976211416594297,-0.416884954048875,0.440236133311574,1.57029407237282,3.03333811987175,-1.15729982182938,-0.223399240300748,1.87402150616513,-0.880964460800099,-1.43283233155123,2.97793197778919,-2.83718429589696,-0.51223349418481,-1.49868968414605,0.922820205318384
"TCGA.A5.A1OH",0.888006646224828,0.411272108755955,-0.540039737892325,-0.550158884935876,-1.25088098910582,-1.17388870163677,-1.99172869237948,0.324425975136397,1.28120322949198,0.453667162486809,-0.041067387502964,-0.0297035885582059,-1.48049557558671,0.259887919316173,-0.811457660178358
"TCGA.A5.A2K2",-1.19393815843813,0.348518770956343,-0.533893210488574,-0.323892070147738,0.889325619324757,0.620095113417424,0.81920749916422,0.613277867528631,-0.0766165740503338,-0.272117011795526,-0.388125038719813,-0.736382527101147,0.492435405879596,0.338622272740232,0.701442404088926
"TCGA.A5.A2K3",0.439445514197233,-1.35510722062208,2.10281988760744,1.58028514508906,0.137446566291282,-0.921148563914546,0.460697691577471,-0.998316023544413,-2.01550106823547,0.827832741434248,1.36174320153952,0.251700298649361,-0.125654051181874,-1.3889404693872,-0.416596017063551
"TCGA.A5.A2K4",-0.00763504993540235,1.19154545632869,-1.04688358319741,-0.64184556049074,1.09032719494781,-0.557267824902407,-0.348462940890367,1.43386523124158,0.62769979954737,-0.790578301127312,0.184285663397575,-1.59091614064785,-0.355091068490913,0.906518348491583,0.884523295207697
"TCGA.A5.A2K5",-0.672521309363347,-2.30019494907935,2.22259006561845,1.88203336997998,-1.60961657451113,0.686780496385843,1.10236691342835,-2.23011285650092,-2.10678231037657,1.66793259567994,0.105985165922028,1.99181517717845,0.548458546442382,-1.90233530347798,-1.76723604692938
"TCGA.A5.A2K7",-0.63230196968582,-0.67278656510463,0.765594925587371,0.466193860487553,-0.751544793718281,0.438407069845347,0.754250819735223,-1.17419106013529,-0.90562059314272,0.916672401652615,-0.497556185377695,1.44038715996006,0.0321302436917654,-0.400368994337683,-0.61051388089166
"TCGA.A5.A3LO",-0.833514258832107,0.688303578765235,-0.756485773951361,-0.947494088677039,0.134633316810833,1.16639459610452,1.12516078226292,0.070471018784631,0.287209537496842,-0.488877348157192,-1.48529071723849,0.473218007951,0.408387442068996,1.20603643879095,0.875662471802563
"TCGA.A5.A3LP",-0.194707719609327,0.550227811669177,-0.519995810020264,-0.530960643237029,-0.025423102290608,-0.00882087394262768,0.0791919238040906,0.289137136965852,0.325178234095934,0.0330535983127202,-0.415382436353888,-0.157873106721062,-0.269069960312375,0.645211889284583,0.0701219363536293
"TCGA.A5.A7WJ",-1.32847091787595,0.712240617514493,-1.26838148584376,-1.19657389149368,-0.144817996563331,1.87254032012264,1.25196627273693,0.36077475615319,0.824394988008806,-0.67492924495256,-1.91469246438985,-0.17147045724151,1.22735366181541,1.15275797971347,0.827273663809397
"TCGA.A5.A7WK",-0.423854983681262,0.367419901345306,-0.522786679839096,-0.659302127239667,-1.0230886524512,0.682558930894263,0.143524674873433,-0.359492378901625,0.458965037035621,0.433701473745757,-1.14154040640359,0.76590094455556,0.0633746344942893,0.61959770644298,-0.394220077010581
"TCGA.A5.AB3J",1.77429976674103,0.931070152862324,-0.81292978463301,-0.610432487270448,-0.22567928667193,-1.004930423429,-1.59279273063358,0.73242641698821,1.12100175559088,-0.458377831391574,0.463626848500425,-0.436177140589632,-1.1555143993357,0.567993639397405,-0.259688004405422
"TCGA.AJ.A23N",-0.0224565157271616,1.15465473202563,-0.907098267021856,-0.976028846804054,-0.213416675289211,-0.131144190904679,-0.492146642620564,0.475392373993991,0.748180815235393,-0.0710830997989133,-0.489705838000358,-0.293960830404923,-1.19082021811967,1.09986824223793,0.295655088954426
"TCGA.AJ.A2QM",-0.81959782100124,0.631204719596936,-0.866172435558336,-0.509801305481812,0.177040330755537,0.201217280980912,-0.06581816658036,0.686437219731438,0.459132625864971,-0.121951375091515,-0.197264405618756,-0.430911804654723,-0.282235538783396,0.705644451096744,0.0359552803434086
"TCGA.AJ.A2QO",-0.654857264293694,-0.36958206982871,0.0209670617432813,0.0167946592443712,-0.783494818982631,1.36944779822023,1.75945032215468,-0.808763279200567,-0.360773060476121,0.791154274208564,-1.34452961639021,0.941068280026756,1.60017725580329,0.0372954651188986,-0.540954248881937
"TCGA.AJ.A3BD",-0.0808836237821378,-1.42909149650962,1.39778836344518,1.35884037991545,-1.19984758649498,-0.0859200611050041,0.512017691963314,-1.41345347365925,-1.38467121461218,1.55091204487401,0.144984502999856,1.08364210098447,0.709504804229596,-1.2668726412203,-1.42206079260655
