"","RAV188","RAV1575","RAV324","RAV61","RAV1008","RAV833","RAV868","RAV190","RAV220","RAV64","RAV834","RAV192","RAV438"
"TCGA-G4-6315",-1.54027129413731,-1.46803587862759,0.871894375812062,1.17864826414623,-1.08085197794391,1.15124432106535,0.571195412913595,0.960271235607388,-1.01763752645039,1.27123384641072,0.258093457053037,0.950951488036748,-0.270136431391075
"TCGA-G4-6302",2.490527369822,1.92288296092216,-2.74575250794248,-1.65266148800715,2.63457439021676,-2.63825796195571,-3.054723089431,-2.14358818353276,2.72368103288769,-2.26639732706355,-0.468422356596226,-1.71757872990724,2.05179006504104
"TCGA-DM-A1D6",-0.808706523190014,-0.770787887452344,1.04859832865637,0.43720988771853,-0.635607276505318,1.14310221128868,1.96820459568028,0.497869103982765,-1.52906933329397,1.04366406055382,0.2431956835983,2.10372915194651,-2.27048246848079
"TCGA-A6-6652",-0.528488763987756,-0.96468145621001,0.51088031151591,1.12856183346343,-0.778572313097567,0.076938064582126,0.404788502422731,0.390619140783337,-1.09677309521494,0.484255407117358,-0.988370315274489,1.01085218641481,0.21745196291239
"TCGA-D5-5538",0.64155615067809,0.709004537642983,-0.374377012028442,-0.613923033961815,0.570541740997337,-0.467562545308863,-0.324638141143143,-0.168477747623707,0.590836742263928,-0.395041819112802,-0.304277175408291,-1.19652848946574,0.136047966456517
"TCGA-D5-6537",-0.615803964811152,-0.942513372536924,1.12363714387867,0.809880579454855,-1.07924764179464,0.918527655668231,1.1710453678181,1.01333982964469,-1.43815356615715,1.1628061104505,0.356704141265707,0.99459152849043,-1.17055111707993
"TCGA-F4-6807",1.6999647903349,1.57169009108146,-1.77738559382089,-1.36133671735201,1.69817297184906,-1.54374642247998,-1.80961579085299,-1.39544665072779,1.75275578400142,-1.81380384044127,-1.01914087332171,-1.64538780292337,1.1674425264001
"TCGA-CK-6746",0.25910809353695,-0.400896186031567,0.129218970646723,0.684280633360914,-1.13679473488724,-0.0186297059262446,0.753122379848636,0.693829774352541,-0.808562848196108,-0.216212601042388,2.36038326159952,-0.672666326907198,0.0503329548165033
"TCGA-AA-3675",-0.348887720780918,-0.164309879261502,0.562461170209802,0.0548409256974537,-0.249285008903317,0.735144005506189,1.02291843154939,0.37702792105142,-0.487884248346227,0.485062620520904,-0.180936812199429,0.67865258897357,-1.15829850494713
"TCGA-G4-6304",-1.4723836859296,-2.25416860365608,0.814586333896484,2.78322955716532,-2.27733998859689,0.75880967779379,0.33076994595535,2.24603849587037,-1.70629458249689,1.38677844888709,1.12720592096918,0.216060493347423,1.66158018499233
"TCGA-DM-A282",-0.703320032447372,-0.706407971773044,0.326693653263828,0.555180863207799,-0.411233559438882,0.463988864648737,0.60803717809089,0.064508252864554,-0.419925374931499,0.821052020007581,-1.19072167641647,1.00858213950837,-0.489338091018153
"TCGA-D5-6536",0.733588695333417,-0.00644907767645577,-0.757216525716902,0.160803160979662,0.440742301470624,-0.748694367590051,-0.693748266613204,-0.021085708548969,0.121552836227497,-0.366797676405342,-0.310196368005731,0.0456336979540564,0.627862067410053
"TCGA-A6-6654",1.9378257875315,1.8430113015982,-1.66047274070195,-1.66431109552498,1.67553711292834,-1.96355164082281,-1.69382008200279,-1.63983861853352,1.75764452056718,-1.96506300039882,-0.698502357976732,-1.44151751394937,1.02975972127602
"TCGA-CK-4952",-0.385476315886799,-0.665914962847877,0.952450395419263,0.520185011680465,-0.962863035980416,0.802143813573086,1.01788091617279,1.06543539405514,-1.18191659723372,0.81145204417787,1.79867567683379,0.835080450655703,-1.06924561897996
"TCGA-D5-6531",0.291740337716884,0.078092451976245,-0.156072300753488,-0.0128602205884861,-0.073669182829096,-0.668783335024025,-0.299106726599103,0.0319134893565603,-0.155252203943973,-0.187281021697542,0.0742175577189516,-0.522654595490772,0.342062826936187
"TCGA-G4-6625",0.552024004611617,1.01507404928,-0.819793412925284,-1.19588949369474,0.718246816786844,-0.303867938531367,-0.863751025302226,-0.861889813603873,1.34003454094216,-1.19820416663472,-0.0204986837278343,-0.905732597817498,0.381124549817467
"TCGA-F4-6703",3.04155089828973,3.01712822448801,-2.18091088912808,-2.40958784763348,2.2830353825015,-2.16437021764067,-1.93431254537044,-1.91706952576612,2.46743161853537,-2.93525171332603,-0.0522165062606689,-2.26352246335445,0.865168130547262
"TCGA-AZ-6598",-0.342911513482279,-0.740460870859896,0.37653480510152,0.840697861425773,-0.96589455792205,0.228269846883887,0.61477625871726,1.27539783712046,-0.807318941564677,0.56182806881917,1.68903670572947,-0.244110078805358,0.0473337175974691
"TCGA-CM-5860",0.42638030727354,0.36525115917586,-0.318827172579547,-0.133680430622413,0.397671842475223,-0.867096983074006,-0.658724425931844,-0.0680212249330378,0.368501472272973,0.250148044357827,-0.538698763748637,-1.45083562603519,0.578480572783772
"TCGA-AZ-6607",2.05402718631176,1.85943793590318,-1.4108673688587,-0.581346035116203,1.82915195649502,-2.22166599086454,-2.07318799060515,-1.0097818175069,1.05804831624696,-1.50903819810488,0.299268087350592,-1.98193228566653,2.07613461758254
"TCGA-D5-6898",0.882430710275472,0.834339155632438,-0.805584866392879,-1.18621103554913,0.941149274613836,-0.77578868117067,-0.267500733285291,-1.28763475812823,0.720733900886143,-0.887201775868559,-0.522899866082513,-0.132706365253729,-0.338156064712337
"TCGA-CK-5916",0.703510690902385,0.469114598532827,-0.445935977615851,-0.265740383744974,0.0533245608699266,-0.696006616556131,-0.462356835927702,0.186570254737516,0.148559572989427,-0.621607828035509,1.14581842972529,-1.41741070822983,0.427501296591406
"TCGA-AD-6964",1.20144878308623,0.806937001553828,-1.536761139567,-0.426961261776797,0.693923682616842,-1.16387849386256,-1.397715814124,-0.404590709514683,1.31218056967546,-1.48537629563703,0.230091294626104,-1.95333686911589,1.84432892460434
"TCGA-DM-A28G",-0.892590768630154,-0.627851625427953,0.474082320923566,0.570735379510287,-0.281328329664255,0.840024606151713,0.454350717842217,0.285135808906409,-0.577572759827709,0.679829612428859,-0.334784781627763,0.700406213036652,-0.263780649430432
"TCGA-AD-6890",-0.454819912046107,-0.773199595282094,0.280923906613419,0.783614506213172,-0.775349462964359,0.165075348838221,-0.0905472107742843,0.5685678465399,-0.354131632906178,0.43099704320697,0.0566862699632125,0.315834919923042,0.596768634716692
"TCGA-NH-A6GB",-0.494351221314462,-0.824095704426351,0.639731821795452,1.20860137498252,-1.24272956314502,0.151599369141885,-0.212988930366166,1.29844015823598,-0.966115729450156,0.653175240000134,0.600090487204961,-0.29538015882916,0.954159005403556
"TCGA-NH-A8F8",0.370914106380293,-0.0316668568142558,-0.581107677255347,0.248997313844659,0.146325138658417,-0.994889577962414,-0.97167134073763,-0.325449060927373,0.299707352994996,-0.305312864232007,-1.45381812691456,-0.214786407133136,1.40106176348412
"TCGA-SS-A7HO",-0.348772791977489,-1.30295623897714,-0.187710862266277,0.884366149563101,-0.933342150785945,0.0757692475301015,0.476324146601104,0.0437396201334021,-0.973331840045403,0.696868538500295,-1.02355833533347,0.983711288907433,-0.184273267992017
"TCGA-QG-A5Z2",-0.759522884071346,0.172050381361548,0.750430516000601,-0.18886565330352,-0.480316282142429,1.61297867080177,1.11066941390248,0.428937158705464,-0.404199491128254,-0.0990923863196788,1.59416682443794,0.478854995818161,-0.817906212545298
"TCGA-A6-6649",0.89549421779288,1.67871796442285,-0.564063294250343,-1.90541197615874,1.66762576551561,0.114792520340536,-0.413303842262247,-1.4474653971688,1.38503284777412,-1.43459366344277,0.555020735638663,0.347721392289949,-0.78457837577407
"TCGA-D5-6926",1.05793214929636,0.84982333060735,-0.706658260493877,-0.728715523675687,0.687847508766799,-1.31563473032638,-0.539789471456529,-0.888322960867809,0.613447520588123,-0.87284233206781,-1.19259898504866,-0.249234210007361,0.542529113884411
"TCGA-D5-5539",0.456603350755731,0.695242366098792,-0.466894206073894,-0.791393478446432,0.961319197621435,-0.196179902168335,-0.460877637481921,-0.541401710637675,0.695766159351995,-0.475647128374852,-0.311769947346596,-0.422782482560304,-0.0339112772450804
"TCGA-DM-A28K",-0.919280545335017,-1.46900123075199,1.05178102234014,1.4168198855787,-1.31273686351857,1.25593000375095,1.09965263583537,1.5385987930963,-1.44898461836806,1.29674046378259,1.01273922183186,1.21041482924478,-0.384053526268947
"TCGA-DM-A28C",-1.40508776226793,-1.30003497305849,0.711098562201341,1.23115709090493,-0.867010269667816,0.881766928105202,1.22216026758976,0.716285138145283,-1.31762881782047,1.15197439409252,-0.808495927095363,1.40679662493167,-0.455885186800818
"TCGA-AA-A01X",0.00128430326196987,-0.114730750173095,-0.403838736988836,0.158141189488957,0.111905489224661,-0.0871269842464896,-0.176056103905649,-0.502879681679578,0.0790176476694369,-0.391358409664968,-0.809748821954078,0.351088411520392,0.370039641941812
"TCGA-CA-5256",-0.899491280736997,-0.99075233098613,0.605646625481463,0.725185923662607,-0.873722401635126,1.1758234723679,0.793254005258243,0.691637083474136,-0.577837897441328,1.26064644257897,-0.371199687331598,-0.449598683487956,-0.665430014379153
"TCGA-AZ-6601",0.630942466825628,0.82397489397591,0.0125689032624954,-0.887281935151356,0.115523454974543,-0.287461873111222,-0.17644862563613,-0.397966254661682,0.695629634555064,-0.866440528700674,1.04844712545035,-0.590138941751558,-0.0586524994192869
"TCGA-G4-6314",1.597415316692,1.02750099201708,-1.69048852746643,-1.26536914912786,1.48357654638199,-1.73289011890902,-1.47841479868919,-1.82935221356397,1.25462392205676,-1.3184863157567,-1.57053495395726,-0.349971200197041,0.609461657215284
"TCGA-CA-6717",1.53570796261992,1.4677320553656,-1.6203224014314,-1.71040479130814,1.54270766819392,-1.0715240745213,-1.1815389643511,-1.8535804878396,1.61712266318475,-1.63268959383156,-0.088465099289879,-1.16787186978235,0.42957060657324
"TCGA-F4-6808",-1.05859325647409,-1.67721117131529,0.68152516195044,1.52813538719358,-1.25211385301598,0.582182228988574,0.398205191064969,1.02219704630879,-0.982318042502349,1.3733929001019,-0.493969906143176,0.808594913164353,0.190036562935336
"TCGA-D5-5541",0.674549295496169,0.665749189182946,-0.63862661084775,-1.00833930202508,0.525531560675937,-0.458267879473831,0.481019655337602,-1.10462386995924,0.517576994329704,-0.673763315723645,-1.0002895234011,-0.405194247576869,-0.809664776100843
"TCGA-A6-A567",-0.332379412507488,-1.2348005607712,-0.684199256752605,2.04811869744227,-0.602497599183489,-0.80913146798467,-1.47982048517663,0.817380605869676,-0.711846925233561,0.716787574265014,-1.12795330000309,-1.14175683146421,2.95812652786785
"TCGA-DM-A28E",-1.70226609992601,-1.67415115605741,1.16294345442783,1.70138153761715,-1.64388371443597,1.02084451557277,1.06010801364994,1.35419452716539,-1.59094823779393,1.52343607904169,-0.708410918198228,1.16998364070124,-0.3185774154027
"TCGA-3L-AA1B",0.440861076343158,0.604477562325063,-1.20128913328028,-0.503738465265676,0.890556561841395,-0.409632280222758,-0.760967238380276,-1.05773336160447,0.773100289761728,-0.895460353913339,-1.10862369998851,-0.274654214374884,0.796219312462158
"TCGA-CM-6171",-0.196808128612957,-0.203729229364936,-0.061394253304578,0.267494999579671,-0.152984290992542,0.401145438680836,0.517213461759303,0.592977928642225,-0.563979346470443,0.293078331219483,1.83494723369092,-0.0901664933893427,-0.344290830304342
"TCGA-AZ-4315",-0.346561177021384,-0.458881924271822,0.90312806031399,0.342038573092271,-0.771800169145077,0.955947598981405,1.13438051004831,0.818211630313188,-0.68134236285676,0.982532005866693,0.524190449833731,0.143751648375122,-1.17543178335109
"TCGA-DM-A1HB",-0.557280364971466,-0.754261410600199,1.69446680715235,0.758919340051555,-1.13297374241074,0.998161587934083,1.25536590618756,1.42451926161976,-1.19697291900485,1.26287640360197,1.94890885835497,1.46680317222271,-1.33764990179085
"TCGA-DM-A1D8",-0.656347624034151,-0.691658897649071,0.855249866609837,0.476452861156747,-0.88791719335668,0.714740246834615,1.58572999076328,0.18934537685589,-0.745256692574719,0.532538091572434,-0.218909066912209,1.52356064865221,-1.12246252551997
"TCGA-A6-6651",2.64287001157768,2.20871284727469,-3.13030245260477,-2.5001844823384,2.55926554399816,-2.47829193223612,-2.49493276049989,-3.08912829826424,2.899475631313,-2.7728394458223,-1.78390086084147,-1.64870947408411,1.24435972989676
"TCGA-QL-A97D",-0.857901302110608,-0.59386714419882,0.816052400142467,0.676890586795634,-1.11382677018103,0.846295531617838,0.443888142136745,0.945362797437395,-0.622796238935816,0.465927956468325,0.429646851783866,0.0260530345139956,0.124305649966077
"TCGA-G4-6323",-0.829442540573141,-0.342696122064071,-0.0436640403491523,0.636777572126222,-0.244950446481207,1.22043358519263,-0.19799840237048,0.486445197645938,-0.0765027315133447,-0.0882185681872345,0.331306829315542,-0.574725035785495,1.16851597912581
"TCGA-AD-6895",0.592157668751194,0.599631660943547,0.37656249580404,-0.17133636896814,-0.00397596066773521,-0.351620685628289,-0.515060145652647,0.301011168821819,0.259260609444706,-0.504796991021129,1.65999618499486,-0.155936073694893,0.410495900400493
"TCGA-AA-3662",0.150240625389797,0.337878892083596,-0.209050460418418,-0.238118175294414,0.0862311689503237,-0.0932717605322177,-0.485883204183009,-0.129910751611601,0.455142788612639,-0.334450388984983,0.077153292045499,-0.58845836523018,0.465921674542059
"TCGA-AD-A5EK",-0.204997786563187,-0.386686242500129,-0.202687536833445,0.169452116335253,-0.186656113281989,-0.0679757049339952,0.81820461634528,-0.356936697681416,-0.402952314826476,0.227550166755395,-0.820457603470357,0.732236266552995,-0.553886453864303
"TCGA-G4-6309",-0.711531538654806,-1.08093112281302,0.808865236440523,0.982113727889476,-0.996669832801384,0.904395208220809,0.461446892494574,1.03260267348997,-0.976717645605426,0.849788530330636,1.44513607885359,0.82891290106666,-0.23015626022279
"TCGA-CK-4947",-0.0495447801569938,0.654420100486123,-0.038464168158783,-0.791383574618883,0.43089588119327,0.139588209133095,-0.0439529172301237,-0.325463426844616,0.392768125609237,-0.238088566348668,0.352897922551887,-0.627638180120104,-0.338209026059784
"TCGA-AU-6004",0.620083057410601,0.878979284666733,-0.121959766172512,-0.711126577740467,0.245029538399117,-0.213877870137996,-0.175887738530904,-0.029204935595778,0.517950340016391,-0.841638568867878,1.24383361344945,-0.360509032379691,0.0672422174198027
"TCGA-D5-6924",0.9359009048685,0.545884898051816,-1.406006204858,-0.257853250916261,0.586251443330764,-1.37425525877773,-1.36633990807854,-0.696843935303769,0.771503456036208,-0.96570722703403,-1.15589896556472,-1.44414554007879,1.75234265272119
"TCGA-CM-6678",-0.218795631787697,-0.0874936352327242,0.054243923172926,-0.00852676372798,0.293063459225433,0.248184299650964,0.236884669802625,-0.285503732418168,-0.0906597755078741,0.36694932437457,-0.788175692218937,0.843496358696298,-0.616650601135933
"TCGA-F4-6805",1.22636160916698,1.15104601818314,-1.28640292213751,-1.01244034555248,1.37928295651898,-1.27425927987794,-1.58335290256039,-0.925887346391618,1.2098930997805,-1.03371487253369,-0.160952485830843,-1.25619273659935,0.892850297099094
